id_Uni,CleeUni,Nombre_de_la_Unidad_Economica,Razon_social,Nombre_de_clase_de_la_actividad,Descripcion_estrato_personal_ocupado,Nombre_de_la_vialidad,Numero_exterior_o_kilometro,Letra_exterior,Nombre_de_asentamiento_humano,Codigo_postal,Entidad_federetiva,Municipio,Localidad,Numero_de_telefono,Correo_electronico,Sitio_en_Internet,Latitud,Longitud,Fecha_de_incorporacion_al_denue
8238336,22016436112000121000000000S1,REFACCIONARIA BETOS,MULTIPARTES INTERNACIONALES J Y R SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,RIO MOCTEZUMA,77,,SAN CAYETANO,76806,QUERÉTARO                               ,San Juan del Río,San Juan del Río,4131015333,BETOS_SANJUAN@OUTLOOK.COM,,20.3880837,-99.9803761,2019-11
8078847,22014436112000791000000000U6,REFACCIONARIA BRISAS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,REFORMA AGRARIA,63,,CASA BLANCA,76030,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.57807125,-100.3971324,2019-11
11365422,22011436112000331000000000S7,REFACCIONARIA EL COLORADO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL LAZARO CARDENAS,0,SN,EL COLORADO,76246,QUERÉTARO                               ,El Marqués,General Lázaro Cárdenas (El Colorado),,,,20.56260403,-100.243975,2024-11
11472076,22014436112001111000000000U6,REFACCIONARIA EL PRIMO,REFACCIONARIA EL PRIMO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA DEL PARQUE,316,,VISTA ALEGRE 2DA SECCION,76074,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4426855738,ELPRIMOREFACCIONARIA@HOTMAIL.CON,,20.56769461,-100.3799871,2024-11
8892003,22014436112000741000000000U1,REFACCIONARIA GARNICA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA DEL PARQUE,202,,VISTA ALEGRE SEGUNDA SECCION,76074,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4424574101,REFACCONARIA.GARNICA27@GMAIL.COM,,20.56909583,-100.3812512,2019-11
8833170,22014436112000531000000000U6,REFACCIONARIA HERCULES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA A LA CAÑADA,101,,BARRIO LA CUESTA,76069,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.60125768,-100.3482024,2019-11
3555322,22014468211003032000000000U3,REFACCIONARIA INDUSTRIAL GRUPO COMAQ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,25,202,,LOMAS DE CASA BLANCA,76080,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4422221575,VENTAS@COMAQ.MX,,20.57341037,-100.3938167,2010-07
10205876,22014436112001091000000000U0,REFACCIONARIA LEDVIC,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,235,,FELIPE CARRILLO,76138,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,REFACCIONARIALEDVIC@GMAIL.COM,,20.60398273,-100.4185198,2024-11
11586731,22010436112000021000000000U6,REFACCIONARIA TREJO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CONSTITUCION,0,SN,LANDA DE MATAMOROS,76360,QUERÉTARO                               ,Landa de Matamoros,Landa de Matamoros,,,,21.18105157,-99.32161705,2024-11
3561575,22001468211000071000000000U1,REFACCIONARIA Y LUBRICANTES EL TOPE UNIVERSIDAD,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,UNIVERSIDAD,67,,EL VICARIO,76850,QUERÉTARO                               ,Amealco de Bonfil,Amealco de Bonfil,4482782018,,,20.18070953,-100.1370628,2014-12
11649144,22017436111000021000000000U3,REMOLQUES DEL NORTE TEQUISQUIAPAN,,Comercio al por mayor de camiones,0 a 5 personas,ALFREDO V BONFIL,56,,ADOLFO LOPEZ MATEOS,76750,QUERÉTARO                               ,Tequisquiapan,Tequisquiapan,,VENTAS@DELNORTE.COM.MX,,20.52918397,-99.9024694,2024-11
6860718,22006435110000061000000000U5,RETESA INTERNACIONAL,RETESA INTERNACIONAL SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,CARRETERA LIBRE A CELAYA KM 8.5,,SN,BALVANERA,76900,QUERÉTARO                               ,Corregidora,El Pueblito,,RTALANCON@RETESA.COM,,20.53572933,-100.4559623,2019-04
11007689,22014436112001181000000000U9,RIGA AUDIO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,VIOLETAS,1,,BALCONES DE SAN PABLO,76125,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.63562204,-100.4141985,2024-11
9763075,22014468211001111000000000U7,ROTORES Y TAMBORES DE CENTRO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL LAZARO CARDENAS,83,B,CASA BLANCA,76030,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.57725521,-100.3971614,2024-11
11148144,22014436112001273000000000U4,SALES POWER,SALES POWER SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,MARGARITAS,4,,JARDINES DE QUERETARO,76020,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.59684868,-100.3775566,2024-11
6698529,22011436112000011000000000U5,SANZ CLIMA,SANZ CLIMA S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DE LAS FUENTES,106,,FINSA,76246,QUERÉTARO                               ,El Marqués,FINSA [Parque Industrial],4422216662,CONTACTO@SANZ.EU,WWW.SANZCLIMA.COM,20.56064906,-100.2857398,2016-01
10157224,22006436112000111000000000U3,SATO MEXICANA,SATO MEXICO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,BALVANERA,5,A,INDUSTRIAL BALVANERA,76907,QUERÉTARO                               ,Corregidora,El Pueblito,4423253141,,,20.53244009,-100.4587861,2024-11
6392667,22011336120000012011010196M7,SCANIA DE MEXICO,SCANIA COMERCIAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,3,0,SN,PARQUE TECNOLOGICO INNOVACION,,QUERÉTARO                               ,El Marqués,Tecnológico Innovación [Parque Industrial],,LAURA.JIMENEZGUZMAN@SCANIA.COM,WWW.SCANIA.COM,20.55770751,-100.2755942,2010-07
8252517,22016436112000131000000000U0,SERVICIO SAN JUAN,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,MY FRIEND,0,SN,SAN PEDRO AHUACATLAN,76810,QUERÉTARO                               ,San Juan del Río,San Juan del Río,,,,20.42777053,-99.97410653,2019-11
8618846,22014436112000911000000000U0,SISQRO ,SISQRO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LEY 6 DE ENERO,82,,CASA BLANCA,76030,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4425257796,,,20.57853906,-100.3976278,2019-11
8092185,22014436112000641000000000U3,SOLO AUTOPARTES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PEÑUELAS,404,,PEÑUELAS,76148,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4423294255,SOLOAUTOPARTES@GMAIL.COM,,20.63058963,-100.3987733,2019-11
9382873,22014493190000051000000000U1,STA COMMODITES,STA COMMODITES S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SEGUNDA DE KUKULCAN,5,,TEOTIHUACAN,,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,EDUARDO.AGUILAR@STACOMM.COM,,20.63482401,-100.472231,2021-11
8748398,22014436112000683000000000U5,STAUBLI,STAUBLI SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,PALMA REAL CALLE 1,9,,JURICA,,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,G.DIAZ@STAUBLI.COM,WWW.STAUBLI.COM,20.64875845,-100.4284328,2019-11
6799268,22006436112000061001000000U0,STUNT AUTOMATIC TRANSMISSION PARTS,STUNT PART DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,BALVANERA,5,A,INDUSTRIAL BALVANERA,76907,QUERÉTARO                               ,Corregidora,El Pueblito,4421955642,STUNTMEXICO@YAHOO.COM,,20.53254882,-100.4587752,2017-11
3595837,22014436112000272001000000U7,SUDISA EJES Y COMPONENTES PARA REMOLQUE,EJES Y COMPONENTES PARA REMOLQUE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,FEDERAL 57 MEXICO QUERETARO,2110,8,VISTA ALEGRE 1RA SECCION,76074,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4422224414,VENTASQRO@EJESYCOMPONENTES.COM.MX,WWW.SUDIPART.COM,20.57527245,-100.3932071,2014-12
10550781,22011436112000291000000000U3,SUMINISTROS INDUSTRIALES STAHL,SUMINISTROS INDUSTRIALES STAHL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,14,S,PKCO,76246,QUERÉTARO                               ,El Marqués,La Peña Colorada,4425855301,VENTAS@SI-S.COM.MX,WWW.REGIMENINTERNO.COM,20.56403712,-100.265337,2024-11
8091538,22014436112000631000000000U4,SUSPENSIONES JD,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PASEO DE LA CONSTITUCION,32,A,CONSTITUYENTES DEL PARQUE,76147,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,,20.62252705,-100.3928759,2019-11
8570097,22017468211000131000000000U9,SUSPENSIONES LA ORQUILLA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ESTATAL 200,0,SN,HACIENDA GRANDE,76799,QUERÉTARO                               ,Tequisquiapan,Tequisquiapan,4423193630,,,20.53432151,-99.89746915,2019-11
11365857,22014436112001161000000000U1,TALLER MECANICO SIN NOMBRE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,0,SN,SANTA ROSA,76220,QUERÉTARO                               ,Querétaro,Santa Rosa Jáuregui,,,,20.74981633,-100.4446332,2024-11
9342819,22014436112001014000000000U2,TENNECO,FEDERAL MOGUL POWERTRAIN MEXICO DISTRIBUCION S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,AVENIDA LA ESTACADA,471,,PARQUE INDUSTRIAL QUERETARO,76215,QUERÉTARO                               ,Querétaro,Querétaro [Parque Industrial],,ALEJANDRA.DELGADILLO@TENNECO.COM,WWW.TENNECO.COM,20.83062174,-100.4133146,2021-05
9242052,22011436112000243000000000U4,TERMAX MEXICO,TERMAX MEXICO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,NINGUNO,0,SN,LA PEÑA COLORADA,,QUERÉTARO                               ,El Marqués,La Peña Colorada,4427270840,FOLVERA@TERMAX.COM,WWW.TERMAX.COM,20.56476899,-100.2639534,2020-04
8892203,22014436112000751000000000U0,TIENDA DE ACCESOSRIOS AUTOMOTRICES DUNKELL PERFORMANCE SHOP,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CHIMALPOPOCA,121,,AZTECA,76085,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4421444644,DPSQRO@GMAIL.COM,,20.56007541,-100.3851056,2019-11
11324380,22014436112001231000000000S2,TIENDA DE HERRAMIENTA AUTOMOTRIZ CAR DRAGON,TIENDA DE HERRAMIENTA AUTOMOTRIZ CAR DRAGON SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,34,,VILLAS DEL SOL,76046,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4423827634,VENTAS4@CARDRAGON.MX,,20.58496328,-100.3823999,2024-11
3575138,22011336210000045001000000U6,TMI TRAILER MECHANIC INTERNATIONAL,TMI TRAILER MECHANIC INTERNATIONAL SA,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,EL MARQUÉS,2,,EL MARQUÉS,,QUERÉTARO                               ,El Marqués,El Marqués [Parque Industrial],,GOLGUIN@TRAILERMECHANIC.COM,WWW.TRAILERMECHANIC.COM,20.56368394,-100.2523632,2014-12
3587997,22014468211004991000000000S9,TODO EN SUSPENSION,ABS AUTOPARTES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AVENIDA DE LA LUZ,337,1,SATELITE,76110,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4421114130,SATELITE@SUSPENSIONES.CC,SUSPENCIONES.CC,20.63717129,-100.4510476,2014-12
3554722,22014467111005352000000000U6,TORNILLOS CASA BLANCA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,REFORMA AGRARIA,10,,CASA BLANCA,,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4427089658,VENTAS@TORNILLOSCASABLANCA.COM.MX,WWW.TORNILLOSCASABLANCA.COM.MX,20.58037776,-100.3978331,2010-07
6797570,22011436112000083001000000S4,TR ZONE,TR ZONE SAPI DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CATARATA,5,,PARQUE INDUSTRIAL LA NORIA,76246,QUERÉTARO                               ,El Marqués,La Noria [Parque Industrial],,HERBERT.MORALES@TRACTOZONE.COM,WWW.TRACTOZONE.COM.MX,20.56369771,-100.2981003,2017-11
11678042,22007436112000021000000000S2,TRACTO BOUTIQUE DIREMSA TRUCK,DISTRIBUIDORA DE REFACCIONES EZEQUIEL MONTES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HEROICO COLEGIO MILITAR,0,SN,LAS FUENTES,76656,QUERÉTARO                               ,Ezequiel Montes,Ezequiel Montes,4416903934,DIREMSATRUCK@GMAIL.COM,,20.65299861,-99.90346554,2024-11
3596240,22014468112001031010000000U7,TRACTO CAMIONES ROMMEL,,Comercio al por mayor de camiones,0 a 5 personas,FEDERAL 57 MEXICO QUERETARO,0,SN,VILLAS DEL SOL,76046,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,ORLANDOGS_@HOTMAIL.COM,,20.57865338,-100.3792874,2014-12
10738035,22011436111000082000000000S8,TRACTOMEX,MULTI ASISTENCIA BEHMA SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,ESTADO DE MEXICO,0,SN,SAN ISIDRO MIRANDA,76246,QUERÉTARO                               ,El Marqués,San Isidro Miranda,,TRACTOMEX.ADMON@GMAIL.COM,,20.57430911,-100.331461,2024-11
11519487,22016436112000191000000000U4,TRACTOPARTES JP,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LILIS,0,SN,AMPLIACION NUEVA LOMA LINDA,76820,QUERÉTARO                               ,San Juan del Río,Loma Linda,4272293594,,,20.39355579,-100.0374312,2024-11
8748168,22011436112000152000000000U7,TRACTOPARTES Y SOLUCIONES FENAC,TRACTOPARTES Y SOLUCIONES FENAC SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,NINGUNO,202,5,SAN ISIDRO MIRANDA,76246,QUERÉTARO                               ,El Marqués,San Isidro Miranda,4422091195,FACTURACION@SOLUCIONESFENAC.COM,WWW.SOLUCIONESFENAC.COM,20.57100971,-100.3176518,2019-11
9422054,22014436112001051000056043S4,TRELLEBORG MEXICO CITY,TRELLEBORG MEXICO CITY SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INDUSTRIA MINERA,562,18,PARQUE INDUSTRIAL QUERETARO,76220,QUERÉTARO                               ,Querétaro,Querétaro [Parque Industrial],,CAROLINA.ROMERO@TRELLEBORG.COM,WWW.TRELLEBORG.COM,20.8295718,-100.4298571,2023-11
3596235,22014434229000501000000000U3,TRP TURBO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,FEDERAL 57 MEXICO QUERETARO,,SN,VILLAS DEL SOL,76046,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4424035651,POWERTRPTURBO@GMAIL.COM,WWW.POWER,20.57913705,-100.3770084,2014-12
11683835,22014436112001251000000000U0,TSC AUTOMOTIVE MEXICANA,TSC AUTOMOTIVE MEXICANA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ANILLO VIAL FRAY JUNIPERO SERRA,2601,,SANTA FE,76230,QUERÉTARO                               ,Querétaro,Juriquilla,,GGRANADOS@MX.STEWCO.COM,,20.69109212,-100.4423891,2024-11
8078743,22014436112000771000000000U8,UNION REFACCIONES Y LABORATORIO AUTOMOTRIZ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HERIBERTO ALLERA,100,A,CASA BLANCA,76030,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4421461887,REFACCIONARIAYLABORATORIOUNION@GMAIL.COM,,20.57687379,-100.3971178,2019-11
8807140,22014436112000571000006908S2,UTILITY TRAILERS DE MEXICO,UTILITY TRAILERS DE MEXICO SAPI DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GASODUCTO,99,4,FELIPE CARRILLO PUERTO (PARQUE IND),,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4426903041,PPACHECO@GRUPOGET.COM.MX,WWW.UTILITY.COM.MX,20.60584448,-100.4204516,2019-11
6781253,22014436111000082000006908S2,UTILITY TRAILERS DE MEXICO,UTILITY TRAILERS DE MEXICO SAPI DE CV,Comercio al por mayor de camiones,6 a 10 personas,GASODUCTO,99,,FELIPE CARRILLO PUERTO,,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,5541722887,,,20.6063861,-100.4210105,2017 03
6854248,22014436112000461000010990S6,VALEO SISTEMAS AUTOMOTRICES DE MEXICO,VALEO SISTEMAS AUTOMOTRICES DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INDUSTRIA MINERA,502,,PARQUE INDUSTRIAL QUERETARO,76220,QUERÉTARO                               ,Querétaro,Querétaro [Parque Industrial],,BRENDA.RIVERA@VALEO.COM,WWW.VALEO.COM,20.82988893,-100.4298338,2018-11
6728536,22014436112000387001010990S3,VALEO SISTEMAS AUTOMOTRICES DE MEXICO,VALEO SISTEMAS AUTOMOTRICES DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DE LA MONTAÑA,102,,QUERETARO,76220,QUERÉTARO                               ,Querétaro,Querétaro [Parque Industrial],,BRENDA.RIVERA@VALEO.COM,WWW.VALEO.COM,20.82202532,-100.4412404,2016-01
10548987,22014436112001121000000000U5,VENTA DE REFACCIONES PARA MOTOS MOTOCARROS QUERETARO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LUIS VEGA Y MONROY,301,,PLAZAS DEL SOL PRIMERA SECCION,76090,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4422075427,JAIMERODLI58@GMAIL.COM,,20.57689202,-100.3782779,2024-11
9770412,22016436111000061000000000U1,VENTAMARK,,Comercio al por mayor de camiones,0 a 5 personas,NINGUNO,165,,LOMA LINDA,76820,QUERÉTARO                               ,San Juan del Río,Loma Linda,,,,20.39998659,-100.0269585,2024-11
11518642,22014436112001153000000000U8,VISION AND LINKS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,ANILLO VIAL FRAY JUNIPERO SERRA,2601,,SANTA FE,76230,QUERÉTARO                               ,Querétaro,Juriquilla,,GGRANADOS@VISION-AUTOMOTIVE.COM.MX,WWW.VISION-AUTOMOTIVE.COM.MX,20.69109212,-100.4423891,2024-11
6884618,22011436112000122001000000U0,WUERTH BAIER & MICHELS MEXICO,WUERTH BAIER & MICHELS MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,NINGUNO,,SN,EL MARQUES,76246,QUERÉTARO                               ,El Marqués,El Marqués [Parque Industrial],,XIMENA.GARCIA@BAIER-MICHELS.COM,WWW.BAIER-MICHELS.COM,20.55741743,-100.2585718,2019-04
11277501,22014436112001211000000000U4,XENON Y MAS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CALZADA DEL PORVENIR,108,,EL PORVENIR,76158,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,4271194493,DANIEL_XENONYMAS@HOTMAIL.COM,,20.60956214,-100.4020959,2024-11
8892382,22014436112000761000000000U9,XTREMO AUTOPARTES,XTREMO AUTOPARTES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CERRO VIEJO,102,,VISTA ALEGRE 1RA SECCION,76074,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,XTREMOAUTOPARTES@GMAIL.COM,,20.5751375,-100.3873045,2019-11
3592096,22014468211005461000000000M2,ZALO REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,SAN JOSE,496,,FELIPE CARRILLO PUERTO,76138,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,CONTACTO@ZALO.MX,WWW.ZALOREFACCIONES.COM,20.60285219,-100.420585,2014-12
11280859,22014436112001191000000000S8,ZALO REFACCIONES Y SERVICIOS,ZALO REFACCIONES Y SERVICIOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,0,SN,SAN PEDRO MARTIR,76117,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,,WWW.ZALO.MX,20.61727629,-100.4533134,2024-11
6381118,22014468111000315011006838S7,ZAPATA CAMIONES QUERETARO,ZAPATA CAMIONES SA DE CV,Comercio al por mayor de camiones,51 a 100 personas,BERNARDO QUINTANA,588,,SAN PEDRITO PEÃ¿UELAS,,QUERÉTARO                               ,Querétaro,Santiago de Querétaro,,OSUAREZ@ZAPATA.COM,WWW.ZAPATA.COM.MX,20.61743669,-100.4034744,2010-07
11546260,28043436112000031000000000U0,ACCESORIOS DE AUTOS Y POLARIZADOS LEON,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,MANUEL GONZALEZ,0,SN,ZONA CENTRO,89755,TAMAULIPAS,Xicoténcatl,Xicoténcatl,,,,22.99147896,-98.94602303,2024-11
11617838,28021436112000041000000000U5,ACCESORIOS LA VICTORIA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PADILLA,0,SN,VICTORIA,89843,TAMAULIPAS,El Mante,Ciudad Mante,8311132961,PEDROCENTLAL@GMAIL.COM,,22.75372941,-98.9931234,2024-11
9825455,28032436112000162000000000S6,AMPARTS PROMARE,PROVEEDOR MAYORISTA REFACCIONARIA DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,SAN RAFAEL,40,D,MOLL,88756,TAMAULIPAS,Reynosa,Reynosa,,BENIGNO.GONZALEZ@PROMARE.MX,WWW.PROMARE.NET,26.03866607,-98.3129063,2024-11
9017080,28038436112000152000000000U4,AUTAM,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,MIGUEL HIDALGO Y COSTILLA CARRETERA FEDERAL NUMERO 80,2100,C,ROMA,89350,TAMAULIPAS,Tampico,Tampico,8331004075,DELNORTE2015@OUTLOOK.COM,,22.31761628,-97.87843354,2019-11
10070550,28035436112000031000000000U6,AUTO DETALLE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JAZMINES,0,SN,JARDINES,87602,TAMAULIPAS,San Fernando,San Fernando,8418412356,,,24.84342276,-98.12839157,2024-11
11640831,28041436112000032000000000U2,AUTOMOTRIZ VICTORIA,AUTOMOTRIZ VICTORIA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,GENERAL ALBERTO CARRERA TORRES,918,,ZONA CENTRO,87000,TAMAULIPAS,Victoria,Ciudad Victoria,,,,23.73726207,-99.14428466,2024-11
9808519,28033436112000022000000000U0,AUTOPARTES CEPEDAS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,FRANCISCO I MADERO,0,SN,DEL RIO,88990,TAMAULIPAS,Río Bravo,Ciudad Río Bravo,8963192913,,,25.97419706,-98.05328047,2024-11
8359396,28038436112000171000000000U4,AUTOPARTES ELECTRICAS EL NIÑO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,MIGUEL HIDALGO Y COSTILLA CARRETERA FEDERAL NUMERO 80,1310,,LAS AMERICAS,89329,TAMAULIPAS,Tampico,Tampico,8333854925,AUTOPARTES-BETO-08@OUTLOOK.COM,,22.31115829,-97.88043872,2019-11
11252451,28035436112000021000000000U7,AUTOPATES LAS TORREZ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ESPERANZA,0,SN,VILLA DEL MAR,87602,TAMAULIPAS,San Fernando,San Fernando,8418411402,,,24.84186962,-98.12541317,2024-11
6402453,28038468213000253000010014S7,AUTO-TODO MEXICANA,AUTO TODO MEXICANA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,TANCOL,107,11,ARENAL,,TAMAULIPAS,Tampico,Tampico,,JOSE_RICO@AUTOTODO.COM,,22.29518229,-97.87865399,2010-07
6457615,28021436112000021002009206S7,AUTOZONE DE MEXICO SUCURSAL 7041 CD. MANTE,AUTOZONE DE MEXICO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,MAGISCATZIN,410,,CAROLINA YUCATAN,89800,TAMAULIPAS,El Mante,Ciudad Mante,,EDGARDELANGEL.VERA@AUTOZONE.COM,,22.73860444,-98.96359932,2010-07
4029996,28038436112000093001000000U0,BALEROS RETENES E INDUSTRIALES,BALEROS RETENES E INDUSTRIALES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,ISAURO ALFARO,211,,ZONA CENTRO,89000,TAMAULIPAS,Tampico,Tampico,,JORGE@BREISA.COM,WWW.BREISA.COM.MX,22.21557398,-97.85302585,2010-07
